customer_id,,F,M,O,Extra_Feature_1,Extra_Feature_2,Extra_Feature_3,Extra_Feature_4,Extra_Feature_5,Extra_Feature_6,Extra_Feature_7,Extra_Feature_8,Extra_Feature_9,Extra_Feature_10,Extra_Feature_11,Extra_Feature_12,Extra_Feature_13,Extra_Feature_14,Extra_Feature_15,Extra_Feature_16,Extra_Feature_17,Extra_Feature_18,Extra_Feature_19,Extra_Feature_20,Extra_Feature_21,Extra_Feature_22,Extra_Feature_23,Extra_Feature_24,Extra_Feature_25,Extra_Feature_26,Extra_Feature_27,Extra_Feature_28,Extra_Feature_29,Extra_Feature_30,Extra_Feature_31,Extra_Feature_32,Extra_Feature_33,Extra_Feature_34,Extra_Feature_35,Extra_Feature_36,Extra_Feature_37,Extra_Feature_38,Extra_Feature_39,Extra_Feature_40,Extra_Feature_41,Extra_Feature_42,Extra_Feature_43,Extra_Feature_44,Extra_Feature_45
20170831.0,20180719.0,20171231.0,20140919.0,20151115.0,20140717.0,20171103.0,20160206.0,20170804.0,20180411.0,20170905.0,20130805.0,20170227.0,20170221.0,20160619.0,20180209.0,20160312.0,20151007.0,20171101.0,20160728.0,20171114.0,20170521.0,20170317.0,20170628.0,20170125.0,20160602.0,20160619.0,20180314.0,20150908.0,20180708.0,20171127.0,20171005.0,20170809.0,20180420.0,20171008.0,20150719.0,20160218.0,20171012.0,20170727.0,20150129.0,20180401.0,20170806.0,20170511.0,20170820.0,20171109.0,20161111.0,20160526.0,20150813.0,20180726.0,20170205.0
20180220.0,20171122.0,20151127.0,20170912.0,20160214.0,20180619.0,20170609.0,20170222.0,20161122.0,20151223.0,20171118.0,20171211.0,20171207.0,20171215.0,20180305.0,20151016.0,20151101.0,20161008.0,20170715.0,20170903.0,20170704.0,20170228.0,20160602.0,20140910.0,20180511.0,20180118.0,20180203.0,20171220.0,20160818.0,20180506.0,20170808.0,20171114.0,20180602.0,20171022.0,20170307.0,20161025.0,20171003.0,20170707.0,20170306.0,20170102.0,20141019.0,20170913.0,20170727.0,20180421.0,20170625.0,20170923.0,20180415.0,20170901.0,20160817.0,20170801.0
20150819.0,20180328.0,20171007.0,20140525.0,20160122.0,20180628.0,20180119.0,20161207.0,20160125.0,20171118.0,20150224.0,20160325.0,20170829.0,20170731.0,20180613.0,20180624.0,20170214.0,20160911.0,20170804.0,20151101.0,20170911.0,20180131.0,20170914.0,20140321.0,20140323.0,20160501.0,20170827.0,20170403.0,20180305.0,20160929.0,20170804.0,20160130.0,20180423.0,20180411.0,20171208.0,20170317.0,20170502.0,20160612.0,20170302.0,20171213.0,20180613.0,20160306.0,20160504.0,20161119.0,20150803.0,20180619.0,20171223.0,20170712.0,20171202.0,20180321.0
20171212.0,20160419.0,20170902.0,20151030.0,20160107.0,20150831.0,20180620.0,20170310.0,20180125.0,20180320.0,20171003.0,20161117.0,20171012.0,20170318.0,20150804.0,20140520.0,20150928.0,20160318.0,20160527.0,20170531.0,20171011.0,20161229.0,20180107.0,20171115.0,20150730.0,20180510.0,20180125.0,20171118.0,20180630.0,20170803.0,20171205.0,20180718.0,20180303.0,20180502.0,20170830.0,20160214.0,20150830.0,20180617.0,20160520.0,20170826.0,20150417.0,20150220.0,20161216.0,20180124.0,20160719.0,20171003.0,20151125.0,20180619.0,20151221.0,20180326.0
20170312.0,20180507.0,20131129.0,20170418.0,20170911.0,20170806.0,20180329.0,20180604.0,20180625.0,20150927.0,20170228.0,20180520.0,20160127.0,20180329.0,20180308.0,20160909.0,20180322.0,20170330.0,20161202.0,20171226.0,20170422.0,20170206.0,20170821.0,20160508.0,20170701.0,20171029.0,20170508.0,20151124.0,20180624.0,20180706.0,20180603.0,20180715.0,20180606.0,20170831.0,20171209.0,20170112.0,20170109.0,20160623.0,20171027.0,20171019.0,20151125.0,20160201.0,20140130.0,20160530.0,20140322.0,20171118.0,20180309.0,20161002.0,20161231.0,20170621.0
20160722.0,20140418.0,20160211.0,20160523.0,20180305.0,20151004.0,20170830.0,20171225.0,20170326.0,20171006.0,20170726.0,20171218.0,20170711.0,20170904.0,20160515.0,20150217.0,20140713.0,20180514.0,20180416.0,20180701.0,20180306.0,20171226.0,20151107.0,20160104.0,20170422.0,20170924.0,20170821.0,20160204.0,20161031.0,20180218.0,20160506.0,20170128.0,20180726.0,20180116.0,20180315.0,20160126.0,20180117.0,20151226.0,20150731.0,20170921.0,20170924.0,20171125.0,20130819.0,20180211.0,20170921.0,20151122.0,20180208.0,20160905.0,20170924.0,20180419.0
20170810.0,20171027.0,20131223.0,20171010.0,20170330.0,20160907.0,20180318.0,20180314.0,20171201.0,20180217.0,20151231.0,20160211.0,20160826.0,20160809.0,20160830.0,20170810.0,20160318.0,20160604.0,20170727.0,20171214.0,20160712.0,20150911.0,20171103.0,20170929.0,20170205.0,20171017.0,20160117.0,20170224.0,20150622.0,20180317.0,20180704.0,20171124.0,20151227.0,20170314.0,20140521.0,20171012.0,20170905.0,20180630.0,20161105.0,20160529.0,20170930.0,20160202.0,20180702.0,20180721.0,20170920.0,20170717.0,20180102.0,20140926.0,20160420.0,20180524.0
20180123.0,20170409.0,20160801.0,20180530.0,20161208.0,20180108.0,20160428.0,20160527.0,20160130.0,20180410.0,20171019.0,20170722.0,20180611.0,20171222.0,20180725.0,20171108.0,20180425.0,20150328.0,20170806.0,20171214.0,20160410.0,20170908.0,20170907.0,20160920.0,20160614.0,20170618.0,20150912.0,20150109.0,20170403.0,20170917.0,20170730.0,20180614.0,20171021.0,20180310.0,20170302.0,20170804.0,20170525.0,20170929.0,20170218.0,20160316.0,20140827.0,20170908.0,20160914.0,20180629.0,20170804.0,20170505.0,20160914.0,20180107.0,20180330.0,20180410.0
20180427.0,20141016.0,20141027.0,20160823.0,20171217.0,20171120.0,20160220.0,20171207.0,20180121.0,20160404.0,20171127.0,20171122.0,20170321.0,20160319.0,20170822.0,20180529.0,20151112.0,20171110.0,20170906.0,20180103.0,20170405.0,20151228.0,20171107.0,20171203.0,20180213.0,20151026.0,20180225.0,20180224.0,20151128.0,20161106.0,20171129.0,20161012.0,20180222.0,20180125.0,20180113.0,20151205.0,20171113.0,20180515.0,20170128.0,20170824.0,20170102.0,20170202.0,20171026.0,20170223.0,20160101.0,20150517.0,20170919.0,20141105.0,20150811.0,20180401.0
20180710.0,20161129.0,20180301.0,20171130.0,20160712.0,20180408.0,20180716.0,20170908.0,20150424.0,20180317.0,20171201.0,20130902.0,20180226.0,20151024.0,20170109.0,20180610.0,20180210.0,20171114.0,20180101.0,20160710.0,20160702.0,20160831.0,20170805.0,20160813.0,20130828.0,20180221.0,20131229.0,20150227.0,20170712.0,20171102.0,20171226.0,20170423.0,20170815.0,20160505.0,20180414.0,20180709.0,20170310.0,20151118.0,20180703.0,20170814.0,20160616.0,20170905.0,20160226.0,20150627.0,20170805.0,20180314.0,20141012.0,20160330.0,20180112.0,20180126.0
20170802.0,20171112.0,20171026.0,20160528.0,20180223.0,20180627.0,20151023.0,20151203.0,20171008.0,20140211.0,20170718.0,20170115.0,20160123.0,20170815.0,20171220.0,20180405.0,20170720.0,20170425.0,20170424.0,20151018.0,20160810.0,20171018.0,20180702.0,20150819.0,20160509.0,20180706.0,20171026.0,20140812.0,20171127.0,20150424.0,20140725.0,20161011.0,20180712.0,20170907.0,20170816.0,20180120.0,20171224.0,20180621.0,20170817.0,20171004.0,20160519.0,20160410.0,20131029.0,20171213.0,20151224.0,20160427.0,20150609.0,20160621.0,20180711.0,20170806.0
20180403.0,20180326.0,20151230.0,20140524.0,20180502.0,20170902.0,20151205.0,20180716.0,20180418.0,20180211.0,20160527.0,20161220.0,20180420.0,20170724.0,20160331.0,20170412.0,20180616.0,20170830.0,20170627.0,20150814.0,20171104.0,20170401.0,20170916.0,20170407.0,20180421.0,20170415.0,20160307.0,20171020.0,20171101.0,20160202.0,20140810.0,20160329.0,20180724.0,20180225.0,20171202.0,20160418.0,20180524.0,20160428.0,20180109.0,20180101.0,20150929.0,20180414.0,20170202.0,20150730.0,20161217.0,20171021.0,20161217.0,20170909.0,20171107.0,20171116.0
20160819.0,20180628.0,20160519.0,20180422.0,20170303.0,20161011.0,20170512.0,20160603.0,20150922.0,20180516.0,20171016.0,20160129.0,20171221.0,20170928.0,20180301.0,20160509.0,20171017.0,20150506.0,20140110.0,20180214.0,20180621.0,20141108.0,20150607.0,20180610.0,20170901.0,20150622.0,20150921.0,20180125.0,20180110.0,20160801.0,20171019.0,20160322.0,20160812.0,20160202.0,20170826.0,20160308.0,20180114.0,20171209.0,20150823.0,20180314.0,20180528.0,20170726.0,20151111.0,20150425.0,20170612.0,20151220.0,20140808.0,20180423.0,20180726.0,20160811.0
