Economy ISO3,Economy Name,Indicator ID,Fixed broadband - All subscriptions,Fixed broadband - All subscriptions per 100 inhabitants,Fixed broadband - Cable subscriptions,Fixed broadband - Cable subscriptions per 100 inhabitants,Fixed broadband - DSL subscriptions,Fixed broadband - DSL subscriptions per 100 inhabitants,Fixed broadband - Fibre/LAN subscriptions,Fixed broadband - Fibre/LAN subscriptions per 100 inhabitants,Fixed broadband - Other subscriptions,Fixed broadband - Other subscriptions per 100 inhabitants,Fixed broadband - Satellite subscriptions,Fixed broadband - Satellite subscriptions per 100 inhabitants,Fixed broadband - Terrestrial Fixed Wireless subscriptions,Fixed broadband - Terrestrial Fixed Wireless subscriptions per 100 inhabitants,Mobile broadband - All subscriptions,Mobile broadband - All subscriptions per 100 inhabitants,Mobile broadband - Data and Voice subscriptions,Mobile broadband - Data and Voice subscriptions per 100 inhabitants,Mobile broadband - Data only subscriptions,Mobile broadband - Data only subscriptions per 100 inhabitants,Mobile broadband - M2M subscriptions,Mobile broadband - M2M subscriptions per 100 inhabitants,"Mobile data usage per mobile broadband subscription, GB per month"
KOR,"Korea, Rep.",OECD.BROADBAND.BB-P100-DSL,,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.",OECD.BROADBAND.BB-P100-FIB,,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.",OECD.BROADBAND.BB-P100-M2M,,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.",OECD.BROADBAND.BB-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.",OECD.BROADBAND.BB-SUBS-CAB,,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.",OECD.BROADBAND.BB-SUBS-DSL,,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.",OECD.BROADBAND.BB-SUBS-FIB,,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.",OECD.BROADBAND.BB-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.",OECD.BROADBAND.BBW-P100-DEDI,,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.",OECD.BROADBAND.BBW-P100-SAT,,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.",OECD.BROADBAND.BBW-P100-STAN,,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.",OECD.BROADBAND.BBW-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.",OECD.BROADBAND.BBW-SUBS-DEDI,,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.",OECD.BROADBAND.BBW-SUBS-SAT,,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.",OECD.BROADBAND.BBW-SUBS-STAN,,,,,,,,,,,,,,,,,,,,,,,
KOR,"Korea, Rep.",OECD.BROADBAND.BBW-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BB-DATA-GB,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BB-M2M,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BB-P100-CAB,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BB-P100-DSL,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BB-P100-FIB,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BB-P100-M2M,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BB-P100-OTH,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BB-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BB-SUBS-CAB,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BB-SUBS-DSL,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BB-SUBS-FIB,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BB-SUBS-OTH,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BB-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BBW-P100-DEDI,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BBW-P100-FIXW,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BBW-P100-SAT,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BBW-P100-STAN,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BBW-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BBW-SUBS-DEDI,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BBW-SUBS-FIXW,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BBW-SUBS-SAT,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BBW-SUBS-STAN,,,,,,,,,,,,,,,,,,,,,,,
LTU,Lithuania,OECD.BROADBAND.BBW-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BB-DATA-GB,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BB-M2M,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BB-P100-CAB,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BB-P100-DSL,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BB-P100-FIB,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BB-P100-M2M,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BB-P100-OTH,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BB-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BB-SUBS-CAB,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BB-SUBS-DSL,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BB-SUBS-FIB,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BB-SUBS-OTH,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BB-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BBW-P100-DEDI,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BBW-P100-STAN,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BBW-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BBW-SUBS-DEDI,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BBW-SUBS-STAN,,,,,,,,,,,,,,,,,,,,,,,
LUX,Luxembourg,OECD.BROADBAND.BBW-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BB-DATA-GB,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BB-M2M,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BB-P100-CAB,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BB-P100-DSL,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BB-P100-FIB,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BB-P100-M2M,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BB-P100-OTH,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BB-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BB-SUBS-CAB,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BB-SUBS-DSL,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BB-SUBS-FIB,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BB-SUBS-OTH,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BB-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BBW-P100-DEDI,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BBW-P100-FIXW,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BBW-P100-SAT,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BBW-P100-STAN,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BBW-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BBW-SUBS-DEDI,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BBW-SUBS-FIXW,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BBW-SUBS-SAT,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BBW-SUBS-STAN,,,,,,,,,,,,,,,,,,,,,,,
LVA,Latvia,OECD.BROADBAND.BBW-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BB-DATA-GB,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BB-M2M,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BB-P100-CAB,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BB-P100-DSL,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BB-P100-FIB,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BB-P100-M2M,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BB-P100-OTH,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BB-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BB-SUBS-CAB,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BB-SUBS-DSL,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BB-SUBS-FIB,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BB-SUBS-OTH,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BB-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BBW-P100-DEDI,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BBW-P100-FIXW,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BBW-P100-SAT,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BBW-P100-STAN,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BBW-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BBW-SUBS-DEDI,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BBW-SUBS-FIXW,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BBW-SUBS-SAT,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BBW-SUBS-STAN,,,,,,,,,,,,,,,,,,,,,,,
MEX,Mexico,OECD.BROADBAND.BBW-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BB-DATA-GB,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BB-M2M,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BB-P100-CAB,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BB-P100-DSL,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BB-P100-FIB,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BB-P100-M2M,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BB-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BB-SUBS-CAB,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BB-SUBS-DSL,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BB-SUBS-FIB,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BB-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BBW-P100-DEDI,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BBW-P100-STAN,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BBW-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BBW-SUBS-DEDI,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BBW-SUBS-STAN,,,,,,,,,,,,,,,,,,,,,,,
NLD,Netherlands,OECD.BROADBAND.BBW-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BB-DATA-GB,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BB-M2M,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BB-P100-CAB,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BB-P100-DSL,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BB-P100-FIB,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BB-P100-M2M,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BB-P100-OTH,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BB-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BB-SUBS-CAB,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BB-SUBS-DSL,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BB-SUBS-FIB,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BB-SUBS-OTH,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BB-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BBW-P100-DEDI,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BBW-P100-FIXW,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BBW-P100-SAT,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BBW-P100-STAN,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BBW-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BBW-SUBS-DEDI,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BBW-SUBS-FIXW,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BBW-SUBS-SAT,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BBW-SUBS-STAN,,,,,,,,,,,,,,,,,,,,,,,
NOR,Norway,OECD.BROADBAND.BBW-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BB-DATA-GB,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BB-M2M,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BB-P100-CAB,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BB-P100-DSL,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BB-P100-FIB,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BB-P100-M2M,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BB-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BB-SUBS-CAB,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BB-SUBS-DSL,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BB-SUBS-FIB,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BB-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BBW-P100-DEDI,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BBW-P100-FIXW,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BBW-P100-SAT,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BBW-P100-STAN,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BBW-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BBW-SUBS-DEDI,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BBW-SUBS-FIXW,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BBW-SUBS-SAT,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BBW-SUBS-STAN,,,,,,,,,,,,,,,,,,,,,,,
NZL,New Zealand,OECD.BROADBAND.BBW-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BB-DATA-GB,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BB-M2M,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BB-P100-CAB,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BB-P100-DSL,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BB-P100-FIB,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BB-P100-M2M,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BB-P100-OTH,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BB-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BB-SUBS-CAB,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BB-SUBS-DSL,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BB-SUBS-FIB,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BB-SUBS-OTH,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BB-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BBW-P100-DEDI,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BBW-P100-FIXW,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BBW-P100-SAT,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BBW-P100-STAN,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BBW-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BBW-SUBS-DEDI,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BBW-SUBS-FIXW,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BBW-SUBS-SAT,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BBW-SUBS-STAN,,,,,,,,,,,,,,,,,,,,,,,
POL,Poland,OECD.BROADBAND.BBW-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BB-DATA-GB,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BB-M2M,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BB-P100-CAB,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BB-P100-DSL,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BB-P100-FIB,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BB-P100-M2M,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BB-P100-OTH,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BB-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BB-SUBS-CAB,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BB-SUBS-DSL,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BB-SUBS-FIB,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BB-SUBS-OTH,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BB-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BBW-P100-DEDI,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BBW-P100-FIXW,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BBW-P100-SAT,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BBW-P100-STAN,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BBW-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BBW-SUBS-DEDI,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BBW-SUBS-FIXW,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BBW-SUBS-SAT,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BBW-SUBS-STAN,,,,,,,,,,,,,,,,,,,,,,,
PRT,Portugal,OECD.BROADBAND.BBW-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BB-DATA-GB,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BB-M2M,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BB-P100-CAB,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BB-P100-DSL,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BB-P100-FIB,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BB-P100-M2M,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BB-P100-OTH,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BB-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BB-SUBS-CAB,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BB-SUBS-DSL,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BB-SUBS-FIB,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BB-SUBS-OTH,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BB-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BBW-P100-DEDI,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BBW-P100-FIXW,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BBW-P100-SAT,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BBW-P100-STAN,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BBW-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BBW-SUBS-DEDI,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BBW-SUBS-FIXW,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BBW-SUBS-SAT,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BBW-SUBS-STAN,,,,,,,,,,,,,,,,,,,,,,,
SVK,Slovak Republic,OECD.BROADBAND.BBW-SUBS-TOT,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,OECD.BROADBAND.BB-DATA-GB,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,OECD.BROADBAND.BB-M2M,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,OECD.BROADBAND.BB-P100-CAB,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,OECD.BROADBAND.BB-P100-DSL,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,OECD.BROADBAND.BB-P100-FIB,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,OECD.BROADBAND.BB-P100-M2M,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,OECD.BROADBAND.BB-P100-OTH,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,OECD.BROADBAND.BB-P100-TOT,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,OECD.BROADBAND.BB-SUBS-CAB,,,,,,,,,,,,,,,,,,,,,,,
SVN,Slovenia,OECD.BROADBAND.BB-SUBS-DSL,,,,,,,,,,,,,,,,,,,,,,,
